flat,mrt,mrt_dist,num_mrt_2km
197A PUNGGOL FIELD,COVE LRT STATION,0.11492749288570223,24
636A PUNGGOL DR,OASIS LRT STATION,0.2643194250919279,17
92A TELOK BLANGAH ST 31,TELOK BLANGAH MRT STATION,0.6858746745452015,6
131 LOR AH SOO,KOVAN MRT STATION,0.9969094660590557,5
551 HOUGANG ST 51,BUANGKOK MRT STATION,0.5530252357983897,11
419 WOODLANDS ST 41,MARSILING MRT STATION,0.44556996211344435,4
486 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.7737689624200298,2
510 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.4386252716470466,6
87 REDHILL CL,REDHILL MRT STATION,0.46110042625791103,4
261B PUNGGOL WAY,SOO TECK LRT STATION,0.127530527243254,20
980B BUANGKOK CRES,TONGKANG LRT STATION,1.185410288673073,7
470 JURONG WEST ST 41,LAKESIDE MRT STATION,0.4278708266640917,3
157C RIVERVALE CRES,BAKAU LRT STATION,0.2598468859320234,18
569 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.19881796756207043,5
715 WOODLANDS DR 70,ADMIRALTY MRT STATION,0.23665344905649208,5
543 PASIR RIS ST 51,PASIR RIS MRT STATION,0.502167021412762,4
540 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.16969210179019764,4
287 YISHUN AVE 6,CANBERRA MRT STATION,0.9769282298501741,2
202 BEDOK NTH ST 1,BEDOK MRT STATION,0.28690318381336094,4
85A LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.456617024478205,7
31 EUNOS CRES,EUNOS MRT STATION,0.16896942704853368,9
663 JLN DAMAI,KAKI BUKIT MRT STATION,0.037820301293530575,5
705 WOODLANDS DR 40,ADMIRALTY MRT STATION,0.5464706224199535,5
637D PUNGGOL DR,KADALOOR LRT STATION,0.12535860719796563,14
615 CHOA CHU KANG ST 62,YEW TEE MRT STATION,0.4672610017604918,3
287B JURONG EAST ST 21,JURONG EAST MRT STATION,0.6241294718680986,4
387 BT BATOK WEST AVE 5,BUKIT GOMBAK MRT STATION,0.6775100622850379,11
757 WOODLANDS AVE 4,ADMIRALTY MRT STATION,0.9455582932735991,4
133 YISHUN ST 11,YISHUN MRT STATION,0.5823846109405404,3
87 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.6993447231384246,6
410 SAUJANA RD,FAJAR LRT STATION,0.45006246494078006,13
25 LIM LIAK ST,TIONG BAHRU MRT STATION,0.48194704927518606,11
679 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.63847793869917,3
822 YISHUN ST 81,KHATIB MRT STATION,0.40956211690668076,2
266 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,1.1612420990719006,4
121 BEDOK NTH RD,TANAH MERAH MRT STATION,0.8885335677026656,4
850 TAMPINES ST 82,TAMPINES MRT STATION,0.8176916144080797,4
687A CHOA CHU KANG DR,YEW TEE MRT STATION,0.8290672564089641,1
309B ANCHORVALE RD,TONGKANG LRT STATION,0.2288302986217361,15
364A UPP SERANGOON RD,HOUGANG MRT STATION,0.4968371828550919,6
86 C'WEALTH CL,COMMONWEALTH MRT STATION,0.24408786375295208,7
634A SENJA RD,SENJA LRT STATION,0.632545374505976,18
550 BEDOK NTH AVE 1,BEDOK RESERVOIR MRT STATION,0.7579111692961656,5
160 WOODLANDS ST 13,MARSILING MRT STATION,0.12946952403125989,5
18C CIRCUIT RD,MACPHERSON MRT STATION,0.361146000247796,10
28 TELOK BLANGAH RISE,HARBOURFRONT MRT STATION,0.9393325059470057,5
113 RIVERVALE WALK,KANGKAR LRT STATION,0.05383020436997299,16
631 SENJA RD,JELAPANG LRT STATION,0.47480265599513,18
136 LOR AH SOO,BARTLEY MRT STATION,1.0505672716334538,5
23 TOA PAYOH EAST,TOA PAYOH MRT STATION,1.0995963792538868,6
181 YUNG SHENG RD,LAKESIDE MRT STATION,1.1732853850161098,3
21 BALAM RD,TAI SENG MRT STATION,0.4871744313627478,11
117B RIVERVALE DR,KANGKAR LRT STATION,0.059819568888530836,16
233 COMPASSVALE WALK,COMPASSVALE LRT STATION,0.5041233161162507,21
56 CASSIA CRES,MOUNTBATTEN MRT STATION,0.45153989303017616,11
429 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.4404521606825799,2
524 JURONG WEST ST 52,LAKESIDE MRT STATION,0.5274487792818405,3
536 JELAPANG RD,SENJA LRT STATION,0.22837808959480924,14
77 INDUS RD,TIONG BAHRU MRT STATION,0.5471447603104047,8
287C COMPASSVALE CRES,CHENG LIM LRT STATION,0.4233525983819593,27
312 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.2611230568598236,7
108 C'WEALTH CRES,COMMONWEALTH MRT STATION,0.5714274591882591,7
111 PASIR RIS ST 11,PASIR RIS MRT STATION,0.9636907079546811,2
723 YISHUN ST 71,YISHUN MRT STATION,0.697328080247922,3
321A ANCHORVALE DR,RENJONG LRT STATION,0.4001759662818397,19
15 EUNOS CRES,EUNOS MRT STATION,0.45145992121383827,8
139 PETIR RD,PENDING LRT STATION,0.20342124861271924,14
180B BOON LAY DR,BOON LAY MRT STATION,1.072830995261961,3
156 BISHAN ST 13,BISHAN MRT STATION,1.0592228861461088,9
66 MARINE DR,EUNOS MRT STATION,1.8951970575584687,2
488 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.7881913016148703,2
324 JURONG EAST ST 31,CHINESE GARDEN MRT STATION,0.7607396508577466,2
23A QUEEN'S CL,QUEENSTOWN MRT STATION,0.6889484902210498,8
538 PASIR RIS ST 51,PASIR RIS MRT STATION,0.3932371499461166,4
627 ANG MO KIO AVE 9,YIO CHU KANG MRT STATION,0.39792750664342397,2
448 BRIGHT HILL DR,MARYMOUNT MRT STATION,1.3931242638367687,1
487C TAMPINES ST 45,TAMPINES EAST MRT STATION,0.6233278240567774,4
638 PASIR RIS DR 1,PASIR RIS MRT STATION,0.9981602487855266,1
232 LOR 8 TOA PAYOH,POTONG PASIR MRT STATION,1.3258710533195754,7
41 CAMBRIDGE RD,FARRER PARK MRT STATION,0.5921322695633425,18
107 GANGSA RD,PETIR LRT STATION,0.02608132281654959,15
159 HOUGANG ST 11,SERANGOON MRT STATION,0.6899452421458124,6
484 SEGAR RD,SEGAR LRT STATION,0.2614767782286988,11
503 WOODLANDS DR 14,WOODLANDS MRT STATION,0.581667626084851,6
315A ANCHORVALE RD,TONGKANG LRT STATION,0.4563766914833856,17
292A BT BATOK EAST AVE 6,BUKIT BATOK MRT STATION,0.73381573982243,4
299 PUNGGOL CTRL,COVE LRT STATION,0.38510600584212806,23
729 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.3486408790038862,5
822 JURONG WEST ST 81,PIONEER MRT STATION,1.1209426975351946,2
403 SIN MING AVE,MARYMOUNT MRT STATION,1.6946201954299347,2
505B YISHUN ST 51,KHATIB MRT STATION,1.346924829973788,2
330 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.641924690804006,7
106B DEPOT RD,TELOK BLANGAH MRT STATION,1.099886564828611,5
137 RIVERVALE ST,BAKAU LRT STATION,0.1300523530529562,21
567 PASIR RIS ST 51,PASIR RIS MRT STATION,0.4414247879173881,4
677B JURONG WEST ST 64,BOON LAY MRT STATION,0.7751454317437435,3
14B LOR 7 TOA PAYOH,TOA PAYOH MRT STATION,1.2619792786988258,6
774 PASIR RIS ST 71,PASIR RIS MRT STATION,1.402311276328406,1
490B CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.6805065079696706,6
770 YISHUN AVE 3,YISHUN MRT STATION,0.6279193969744734,2
212 YISHUN ST 21,YISHUN MRT STATION,0.374758709591618,3
830 WOODLANDS ST 83,WOODLANDS MRT STATION,0.47575921842190666,5
293 BISHAN ST 22,BISHAN MRT STATION,0.6534073454160966,5
331 WOODLANDS AVE 1,MARSILING MRT STATION,0.6157648004104486,5
82B LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.36366195049783245,7
944 JURONG WEST ST 91,PIONEER MRT STATION,1.1513575849499276,2
479 JURONG WEST ST 41,LAKESIDE MRT STATION,0.5093945502485988,2
471C FERNVALE ST,KUPANG LRT STATION,0.2515873007347824,11
426 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.4210168499545584,2
436 CHOA CHU KANG AVE 4,CHOA CHU KANG MRT STATION,0.45340111033507585,6
317 WOODLANDS ST 31,MARSILING MRT STATION,0.25187054354162736,4
627 SENJA RD,SENJA LRT STATION,0.4593289588454858,18
111 YISHUN RING RD,YISHUN MRT STATION,0.8239796475585313,4
849 WOODLANDS ST 82,WOODLANDS MRT STATION,0.7392224094643701,5
408 FAJAR RD,FAJAR LRT STATION,0.37133847750079296,13
116 PASIR RIS ST 11,PASIR RIS MRT STATION,0.7730623770552548,4
178 BT BATOK WEST AVE 8,BUKIT BATOK MRT STATION,0.8441973842700711,5
877 YISHUN ST 81,KHATIB MRT STATION,0.47325419099032945,2
111 EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.26264330731730745,23
165 WOODLANDS ST 13,MARSILING MRT STATION,0.10596098067955327,4
458 JURONG WEST ST 41,LAKESIDE MRT STATION,0.6664879704708198,2
158D RIVERVALE CRES,BAKAU LRT STATION,0.20617557481460985,19
138 BEDOK NTH ST 2,BEDOK RESERVOIR MRT STATION,0.8626003681976745,4
730 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.151561969148698,2
64 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.424014318539311,5
634 JURONG WEST ST 65,PIONEER MRT STATION,0.6316591488252721,2
466 SEGAR RD,FAJAR LRT STATION,0.38396997109274833,11
437 HOUGANG AVE 8,BUANGKOK MRT STATION,0.6276671745079888,9
269A PUNGGOL FIELD,SOO TECK LRT STATION,0.29235415462735737,22
126C EDGEDALE PLAINS,CORAL EDGE LRT STATION,0.21086835996983455,19
679B JURONG WEST CTRL 1,BOON LAY MRT STATION,0.5865268506585081,3
745 YISHUN ST 72,YISHUN MRT STATION,0.16891500780299956,3
565 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.9803085076555925,1
147 LOR 2 TOA PAYOH,TOA PAYOH MRT STATION,0.34280826406864995,8
541 HOUGANG AVE 8,BUANGKOK MRT STATION,0.6324402413962317,9
553 BEDOK NTH AVE 1,BEDOK RESERVOIR MRT STATION,0.7472423667135607,4
685A JURONG WEST ST 64,BOON LAY MRT STATION,0.5580719220372649,3
235 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,1.4937841251339943,2
648 ANG MO KIO AVE 5,YIO CHU KANG MRT STATION,0.41211143002124817,2
436A FERNVALE RD,FERNVALE LRT STATION,0.09585722541495308,8
434B FERNVALE RD,FERNVALE LRT STATION,0.3028944293797074,8
523A TAMPINES CTRL 7,TAMPINES MRT STATION,0.7023735026066804,5
107 TOWNER RD,BOON KENG MRT STATION,0.14523138980039024,12
41 BEDOK STH RD,TANAH MERAH MRT STATION,0.9147839807419534,3
241 TAMPINES ST 21,TAMPINES MRT STATION,0.2657123177076719,5
4 HOLLAND CL,HOLLAND VILLAGE MRT STATION,0.4319808647061381,8
503 HOUGANG AVE 8,HOUGANG MRT STATION,0.5966840199610334,6
530 JELAPANG RD,JELAPANG LRT STATION,0.2350098764984691,14
24 TIONG BAHRU RD,TIONG BAHRU MRT STATION,0.475742022936684,11
506 JURONG WEST ST 52,LAKESIDE MRT STATION,0.5906234196992382,3
703 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.3439200913379969,5
797 YISHUN RING RD,KHATIB MRT STATION,0.21187916347941313,2
612 JURONG WEST ST 65,PIONEER MRT STATION,0.419225142782625,2
104 CLEMENTI ST 14,CLEMENTI MRT STATION,0.9835126975261642,2
703 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5734455368949583,1
524C PASIR RIS ST 51,PASIR RIS MRT STATION,0.3256112084904097,4
421 FAJAR RD,FAJAR LRT STATION,0.08808070309076602,12
485A CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.9965492875908226,5
856F TAMPINES ST 82,TAMPINES MRT STATION,0.572426196311544,6
338 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.6793095858526411,4
8 JLN RUMAH TINGGI,QUEENSTOWN MRT STATION,0.7289558956098193,5
723 JURONG WEST AVE 5,PIONEER MRT STATION,0.7658176180826707,2
107 PASIR RIS ST 12,PASIR RIS MRT STATION,1.1028719812399372,2
987C JURONG WEST ST 93,PIONEER MRT STATION,0.2740556387118089,2
142 SIMEI ST 2,SIMEI MRT STATION,0.3098019865039957,8
362 WOODLANDS AVE 5,WOODLANDS MRT STATION,0.3743461043753907,6
139 SERANGOON NTH AVE 2,KOVAN MRT STATION,1.4337653588607602,2
433B SENGKANG WEST WAY,FERNVALE LRT STATION,0.2585593389990218,8
6 JLN BATU,KING ALBERT PARK MRT STATION,0.45981245592199,3
502 WOODLANDS DR 14,WOODLANDS MRT STATION,0.5338748514677152,6
226 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,1.2644321435696948,2
665 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5747166744231668,3
463C SEMBAWANG DR,SEMBAWANG MRT STATION,1.020632595052233,1
119 HOUGANG AVE 1,KOVAN MRT STATION,0.7455427750980622,5
118 BISHAN ST 12,BISHAN MRT STATION,0.5082941999164478,7
115 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.33685258868689805,5
220 LOR 8 TOA PAYOH,BRADDELL MRT STATION,1.100980648139143,9
870 WOODLANDS ST 81,WOODLANDS NORTH MRT STATION,0.6684189109774943,5
852 TAMPINES ST 82,TAMPINES MRT STATION,0.7780283735229584,4
650A JURONG WEST ST 61,PIONEER MRT STATION,0.06953895269227382,2
779 WOODLANDS CRES,ADMIRALTY MRT STATION,0.7700999449649369,4
694 HOUGANG ST 61,HOUGANG MRT STATION,0.7216579027136457,10
108 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.534129816022894,5
897A TAMPINES ST 81,TAMPINES WEST MRT STATION,0.4221267943029643,4
30 GHIM MOH LINK,DOVER MRT STATION,0.6441543100084239,7
505 WOODLANDS DR 14,WOODLANDS MRT STATION,0.5576686551176412,6
408 BT BATOK WEST AVE 4,BUKIT GOMBAK MRT STATION,1.0212317170133125,5
259 ANG MO KIO AVE 2,ANG MO KIO MRT STATION,2.008275950019035,0
103 HENDERSON CRES,REDHILL MRT STATION,0.5072962613720718,4
280 YISHUN ST 22,CANBERRA MRT STATION,0.9489926063422717,2
6 MARINE TER,KEMBANGAN MRT STATION,1.9485947766965364,1
58 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.6147561809180022,6
51 JLN BAHAGIA,TOA PAYOH MRT STATION,1.0927500780913573,8
113 TECK WHYE LANE,KEAT HONG LRT STATION,0.21704099145565603,13
333 WOODLANDS ST 32,MARSILING MRT STATION,0.7246587874279603,4
335 JURONG EAST AVE 1,CHINESE GARDEN MRT STATION,0.8713769030916643,3
335 KANG CHING RD,LAKESIDE MRT STATION,0.6251650301770253,3
118C JLN MEMBINA,TIONG BAHRU MRT STATION,0.45148206562320986,7
367 CORPORATION DR,LAKESIDE MRT STATION,0.7537072937522028,3
129 BT MERAH VIEW,TIONG BAHRU MRT STATION,0.45887060846869765,4
368 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.21969634309541813,5
852 HOUGANG CTRL,HOUGANG MRT STATION,0.2345927618929778,6
453D FERNVALE RD,FERNVALE LRT STATION,0.1999459738670163,7
32 JLN BAHAGIA,BOON KENG MRT STATION,0.8448520267577256,7
481 JURONG WEST ST 41,LAKESIDE MRT STATION,0.552728036523231,2
417 WOODLANDS ST 41,MARSILING MRT STATION,0.40433968553764,4
205 PETIR RD,PENDING LRT STATION,0.4195528890765047,13
260B PUNGGOL WAY,SOO TECK LRT STATION,0.09605461650632928,20
905 JURONG WEST ST 91,PIONEER MRT STATION,1.3864707731803507,2
157 WOODLANDS ST 13,MARSILING MRT STATION,0.21988666397287418,5
452A SENGKANG WEST WAY,FERNVALE LRT STATION,0.27261450825219796,7
450 YISHUN RING RD,YISHUN MRT STATION,1.2945999968777895,2
52 NEW UPP CHANGI RD,TANAH MERAH MRT STATION,0.5577582762902615,3
524 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.9382291365731585,1
946 TAMPINES AVE 4,TAMPINES MRT STATION,0.5174802641568396,6
425 BEDOK NTH RD,BEDOK MRT STATION,0.6041539684000037,4
336 UBI AVE 1,UBI MRT STATION,0.5498970480139569,9
469A ADMIRALTY DR,SEMBAWANG MRT STATION,0.7160722502249798,3
576 HOUGANG AVE 4,BUANGKOK MRT STATION,0.885302629988945,10
678A PUNGGOL DR,DAMAI LRT STATION,0.04968445814369263,20
3 TG PAGAR PLAZA,TANJONG PAGAR MRT STATION,0.39452594468379293,15
603 YISHUN ST 61,KHATIB MRT STATION,0.596665004768377,2
718 YISHUN ST 71,YISHUN MRT STATION,0.7785540509315604,3
772 YISHUN AVE 3,KHATIB MRT STATION,0.6931170770954327,2
637A YISHUN ST 61,KHATIB MRT STATION,0.7799098702183973,2
327C ANCHORVALE RD,FARMWAY LRT STATION,0.1347875073802336,19
163A RIVERVALE CRES,RUMBIA LRT STATION,0.38238921335494847,18
925 TAMPINES ST 91,TAMPINES WEST MRT STATION,0.30226252010024757,6
10 MARSILING DR,MARSILING MRT STATION,0.9846935030524686,4
689D WOODLANDS DR 75,ADMIRALTY MRT STATION,0.9539470176807969,2
280 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.2710977404995086,8
458 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,1.1811789204291143,2
512 BEDOK NTH AVE 2,BEDOK RESERVOIR MRT STATION,0.49205284937421234,4
127 PENDING RD,PENDING LRT STATION,0.22647866729096805,14
743 PASIR RIS ST 71,PASIR RIS MRT STATION,1.5943129716881497,1
263 JURONG EAST ST 24,BUKIT BATOK MRT STATION,1.0106013516345218,5
776 PASIR RIS ST 71,PASIR RIS MRT STATION,1.3540269605535096,1
582 PASIR RIS ST 53,PASIR RIS MRT STATION,0.3703188934559954,1
633C SENJA RD,SENJA LRT STATION,0.4188922905330757,18
622 WOODLANDS DR 52,ADMIRALTY MRT STATION,0.7378647663805831,4
471 SEMBAWANG DR,SEMBAWANG MRT STATION,0.570731688103812,2
509 HOUGANG AVE 10,HOUGANG MRT STATION,0.4755096133165955,6
112 TAMPINES ST 11,SIMEI MRT STATION,0.7334442508156066,6
216 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.4985094233268202,4
502A WELLINGTON CIRCLE,SEMBAWANG MRT STATION,0.2573771701800528,2
251 BISHAN ST 22,ANG MO KIO MRT STATION,1.070461058105959,4
83 C'WEALTH CL,COMMONWEALTH MRT STATION,0.341301225224856,7
484C CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,1.07975141803676,5
425 SERANGOON AVE 1,SERANGOON MRT STATION,0.3809764781193158,7
557 PASIR RIS ST 51,PASIR RIS MRT STATION,0.7326939016670764,4
514 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.6762593443928178,1
138 TAMPINES ST 11,TAMPINES WEST MRT STATION,0.7723658354091519,7
11 FARRER PK RD,FARRER PARK MRT STATION,0.22952634056064122,20
644 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.4119344906971322,4
407 HOUGANG AVE 10,HOUGANG MRT STATION,0.4121657590020379,7
34 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.7788276573778924,9
23 HOUGANG AVE 3,HOUGANG MRT STATION,0.7344396630731319,2
728 TAMPINES ST 71,TAMPINES MRT STATION,0.9203575450120586,3
646 JLN TENAGA,KAKI BUKIT MRT STATION,0.48008459356659944,7
196 BISHAN ST 13,BISHAN MRT STATION,0.4016131906215931,7
164 TAMPINES ST 12,TAMPINES MRT STATION,0.4186010515581375,6
677A JURONG WEST ST 64,BOON LAY MRT STATION,0.7858734137168866,3
131 MARSILING RISE,MARSILING MRT STATION,0.8298790868142678,4
424 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8683422013794541,2
473 JURONG WEST ST 41,LAKESIDE MRT STATION,0.541976620358257,2
106 TECK WHYE LANE,TECK WHYE LRT STATION,0.16679555404964222,13
623A PUNGGOL CTRL,OASIS LRT STATION,0.28036583025526873,18
10 EUNOS CRES,EUNOS MRT STATION,0.28310355176158564,8
173 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,1.2018804584207752,2
15 MARINE TER,KEMBANGAN MRT STATION,1.7966146487179284,1
501A WELLINGTON CIRCLE,SEMBAWANG MRT STATION,0.3114067727902107,2
201 CHOA CHU KANG AVE 1,KEAT HONG LRT STATION,0.39428899952612195,13
978 JURONG WEST ST 93,PIONEER MRT STATION,0.4895989267816924,2
192 BISHAN ST 13,BISHAN MRT STATION,0.35245164646138166,7
443 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,0.8729042559347905,5
939 JURONG WEST ST 91,PIONEER MRT STATION,1.10061216096024,2
544 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8893428144188524,2
430 HOUGANG AVE 6,HOUGANG MRT STATION,0.4565413440061935,10
553 JURONG WEST ST 42,LAKESIDE MRT STATION,1.0060616379964853,2
621 SENJA RD,JELAPANG LRT STATION,0.20048457949155316,14
717 TAMPINES ST 72,TAMPINES MRT STATION,0.9658281163578264,3
133 BEDOK NTH AVE 3,BEDOK MRT STATION,0.7550671118144152,3
676A PUNGGOL DR,DAMAI LRT STATION,0.15044747913987408,19
756 PASIR RIS ST 71,PASIR RIS MRT STATION,1.8486193548621677,1
38 JLN RUMAH TINGGI,REDHILL MRT STATION,0.8053183723389166,6
306D PUNGGOL DR,DAMAI LRT STATION,0.2561517043610222,20
609 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.2012888232205174,2
268 TAMPINES ST 21,TAMPINES MRT STATION,0.3746658576747925,6
805 TAMPINES AVE 4,TAMPINES WEST MRT STATION,0.12952716511794032,5
232 TAMPINES ST 21,TAMPINES MRT STATION,0.5265732471347618,6
215 BOON LAY PL,LAKESIDE MRT STATION,1.0769286690039783,2
685B WOODLANDS DR 73,ADMIRALTY MRT STATION,0.5777339653340291,2
410 BT BATOK WEST AVE 4,BUKIT GOMBAK MRT STATION,0.9953382860528864,5
640 HOUGANG AVE 8,KOVAN MRT STATION,1.3657088858531952,3
411 BT BATOK WEST AVE 4,BUKIT GOMBAK MRT STATION,0.8839553803580967,5
345 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.2707035956897134,4
416 CHOA CHU KANG AVE 4,CHOA CHU KANG LRT STATION,0.3233300611089652,7
407 FAJAR RD,FAJAR LRT STATION,0.4409074566296082,13
332 SERANGOON AVE 3,SERANGOON MRT STATION,0.24618943399691756,6
408 YISHUN AVE 6,YISHUN MRT STATION,1.5644101352630029,1
240 PASIR RIS ST 21,PASIR RIS MRT STATION,1.509903832696305,1
496E TAMPINES AVE 9,TAMPINES EAST MRT STATION,0.7636907976601403,4
94 LOR 4 TOA PAYOH,BRADDELL MRT STATION,0.35168262298910447,6
415 PANDAN GDNS,JURONG EAST MRT STATION,1.5212513605732232,2
181A BOON LAY DR,BOON LAY MRT STATION,1.1156106248800648,3
307 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.7416820034662622,2
247 BISHAN ST 22,ANG MO KIO MRT STATION,1.211342544725894,4
256 ANG MO KIO AVE 4,ANG MO KIO MRT STATION,1.5138148861196008,2
200 TOA PAYOH NTH,BRADDELL MRT STATION,0.48737494100965606,7
210B PUNGGOL PL,PUNGGOL MRT STATION,0.5289729002288717,27
828A JURONG WEST ST 81,PIONEER MRT STATION,0.9261853767757364,2
55 TEBAN GDNS RD,JURONG EAST MRT STATION,1.353130716682826,2
256 TAMPINES ST 21,TAMPINES MRT STATION,0.5374746701605994,6
896A TAMPINES ST 81,TAMPINES WEST MRT STATION,0.7359843951928202,4
582 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.38679616209193807,4
451 SIN MING AVE,MARYMOUNT MRT STATION,1.5029644182046926,1
541 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.6295754969789369,5
456 JURONG WEST ST 41,LAKESIDE MRT STATION,0.7174639517174363,2
19 MARINE TER,KEMBANGAN MRT STATION,1.8415307949919193,1
1 HOUGANG AVE 3,HOUGANG MRT STATION,0.795036181035423,2
339 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.6724767612681727,2
754 JURONG WEST ST 74,PIONEER MRT STATION,1.2701786394326313,2
219A BEDOK CTRL,BEDOK MRT STATION,0.3976607474703437,4
484B CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,1.095822143875892,5
455 PASIR RIS DR 6,PASIR RIS MRT STATION,1.023249020743996,2
420 SERANGOON CTRL,SERANGOON MRT STATION,0.18357941153546284,6
209A PUNGGOL PL,PUNGGOL MRT STATION,0.552421854938356,25
136 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.5258505983475703,5
113A MCNAIR RD,BOON KENG MRT STATION,0.27870299007925403,11
523 JELAPANG RD,JELAPANG LRT STATION,0.1344365389341218,13
5 UPP ALJUNIED LANE,MATTAR MRT STATION,0.8437077929411934,10
457 HOUGANG AVE 10,BUANGKOK MRT STATION,0.7279284564297435,10
515A TAMPINES CTRL 7,TAMPINES MRT STATION,0.5576863639747096,4
10 TELOK BLANGAH CRES,TIONG BAHRU MRT STATION,1.2356335048824958,6
544 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.587233422732987,5
25A JLN MEMBINA,TIONG BAHRU MRT STATION,0.31561934060411306,5
212 PETIR RD,PENDING LRT STATION,0.5297122548708544,12
696 HOUGANG ST 61,HOUGANG MRT STATION,0.7544166346190958,10
145 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.6609309794975451,5
2 ST. GEORGE'S RD,BOON KENG MRT STATION,0.4590956254380091,9
405 TAMPINES ST 41,TAMPINES MRT STATION,0.36799351798536956,6
440 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.6562074510207716,5
935 JURONG WEST ST 91,PIONEER MRT STATION,1.1511240595081935,2
293D BT BATOK ST 21,BUKIT BATOK MRT STATION,0.773788313087668,4
222 YISHUN ST 21,YISHUN MRT STATION,0.5132033296238429,3
2 TOH YI DR,BEAUTY WORLD MRT STATION,0.23242412172764587,2
111 C'WEALTH CRES,COMMONWEALTH MRT STATION,0.42339581407354865,7
710 JURONG WEST ST 71,PIONEER MRT STATION,0.6485064701378112,2
109C EDGEDALE PLAINS,MERIDIAN LRT STATION,0.19631789306657685,21
535 PASIR RIS DR 1,PASIR RIS MRT STATION,0.2918395520414982,4
109 LOR 1 TOA PAYOH,BRADDELL MRT STATION,0.1072529495827101,7
333D ANCHORVALE LINK,CHENG LIM LRT STATION,0.2840928168524953,22
527C PASIR RIS ST 51,PASIR RIS MRT STATION,0.423306234108842,4
275A COMPASSVALE LINK,BUANGKOK MRT STATION,0.15012813518462906,14
104 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.934124748165476,1
257 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,0.9636670197879589,3
673C YISHUN AVE 4,KHATIB MRT STATION,1.1038840631959055,2
111 WHAMPOA RD,BOON KENG MRT STATION,1.0031137680791111,8
606 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.1558640312943644,2
552 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8496661495322508,2
62 TEBAN GDNS RD,JURONG EAST MRT STATION,1.3407957643824386,2
43 BENDEMEER RD,BOON KENG MRT STATION,0.5003133259795824,8
925 HOUGANG ST 91,HOUGANG MRT STATION,1.2505761123724095,8
