flat,supermarket_dist,num_supermarket_2km
327 TAMPINES ST 32,0.2642427218594513,15
413 HOUGANG AVE 10,0.30911734647359207,15
679 HOUGANG AVE 8,0.2631777095757295,19
103 JLN RAJAH,0.3046009536940447,21
348 JURONG EAST AVE 1,0.10588351448186736,14
503 ANG MO KIO AVE 5,0.4935573782163054,10
476 SEGAR RD,0.3776428136209541,8
133 BISHAN ST 12,0.3718556000421525,12
473B UPP SERANGOON CRES,0.3357987195967877,13
262 BT BATOK EAST AVE 4,0.41120970124799433,17
106 SIMEI ST 1,0.26018667791046124,18
104A DEPOT RD,0.2649233518836754,16
493C TAMPINES ST 43,0.24847726697856398,18
150 WOODLANDS ST 13,0.30055225305275257,6
709 HOUGANG AVE 2,0.7169340471712184,19
522 WOODLANDS DR 14,0.3712998113732795,14
704 TAMPINES ST 71,0.3300315013932084,14
1 TG PAGAR PLAZA,0.0823753006698814,17
62 TELOK BLANGAH HTS,0.3200794964102186,14
865 TAMPINES ST 83,0.1671095626755533,9
523C TAMPINES CTRL 7,0.7008017577516547,15
342A YISHUN RING RD,0.23741436167588287,14
984B BUANGKOK LINK,0.19997019515120687,20
280 BT BATOK EAST AVE 3,0.014638292106682306,16
645 YISHUN ST 61,0.6374233122661265,15
355 CLEMENTI AVE 2,0.200893465427845,16
452 HOUGANG AVE 10,0.39589413440490906,17
321 HOUGANG AVE 5,0.35896667450484304,13
224 YISHUN ST 21,0.2097733477168037,14
334C ANCHORVALE CRES,0.08120863674217536,16
966 HOUGANG AVE 9,0.3080808175258988,16
52 LENGKOK BAHRU,0.23202724013725812,17
743 YISHUN AVE 5,0.15681339647354897,15
498 JURONG WEST ST 41,0.0,9
146 JLN BT MERAH,0.7854676402722383,21
397 YISHUN AVE 6,0.33185122123482635,15
702 HOUGANG AVE 2,0.5814575716203857,17
733 JURONG WEST ST 73,0.5126544052934177,10
468C FERNVALE LINK,0.44680556388391524,7
333D YISHUN ST 31,0.4783689943110913,11
633 CHOA CHU KANG NTH 6,0.3144589055877093,10
485 CHOA CHU KANG AVE 5,0.35036881376927004,11
658A PUNGGOL EAST,0.4154965683819603,8
446 BRIGHT HILL DR,0.3737254714531308,10
190 BT BATOK WEST AVE 6,0.3419047870244874,19
683A WOODLANDS DR 62,0.17844148017419031,15
311 ANG MO KIO AVE 3,0.2537670046882258,16
550 WOODLANDS DR 44,0.27495093689969846,12
574 HOUGANG ST 51,0.2284531351140494,20
376A HOUGANG ST 32,0.09392005544989718,12
293 PUNGGOL CTRL,0.15061435809506812,18
301 HOUGANG AVE 5,0.22160642252437218,15
273B JURONG WEST AVE 3,0.3073570407773579,8
132 PASIR RIS ST 11,0.4179759722881623,14
19 JLN TENTERAM,0.3965141301407637,20
446 ANG MO KIO AVE 10,0.37392849210329876,14
98 BEDOK NTH AVE 4,0.22989143837789766,20
565 CHOA CHU KANG ST 52,0.2607562722644455,9
493A TAMPINES AVE 9,0.25796293706845147,17
295C COMPASSVALE CRES,0.5160912604761702,19
349 CORPORATION DR,0.5377343970905427,11
144 PASIR RIS ST 11,0.6242811572959932,14
141 BEDOK RESERVOIR RD,0.30737758585868824,15
495D TAMPINES ST 43,0.3900240674339339,18
158 WOODLANDS ST 13,0.17536301640464738,6
247 SIMEI ST 5,0.17433346700828914,17
518 JELAPANG RD,0.2096144260644564,11
335 CLEMENTI AVE 2,0.10082992995706637,14
24 MARSILING DR,1.0047974377602449,5
254 SERANGOON CTRL DR,0.0667536891348414,10
332 UBI AVE 1,0.3361160084674632,18
233 BT BATOK EAST AVE 5,0.2468941345828878,17
208A COMPASSVALE LANE,0.31749006617255626,16
524 HOUGANG AVE 6,0.384601532281782,17
9 ST. GEORGE'S RD,0.464526520868171,24
452 SIN MING AVE,0.43804651529494704,7
158 TAMPINES ST 12,0.1768016740349771,14
512 WEST COAST DR,0.2467828927114354,11
124 BISHAN ST 12,0.2625257915322227,12
356 HOUGANG AVE 7,0.5249970984763709,12
203E COMPASSVALE RD,0.3642075274206084,18
208 NEW UPP CHANGI RD,0.07230915267137661,21
476C CHOA CHU KANG AVE 5,0.13696651991685574,10
339 UBI AVE 1,0.3773311756724863,18
114 SIMEI ST 1,0.3144184461006698,19
429 TAMPINES ST 41,0.39805867707422915,20
532 PASIR RIS DR 1,0.15869590910683506,13
406 JURONG WEST ST 42,0.44687445456173785,7
130 RIVERVALE ST,0.36740406291285804,18
508 JURONG WEST ST 52,0.3206543803334173,11
17 MARSILING LANE,1.184307203671053,6
334 BT BATOK ST 32,0.2997543186743916,15
403A FERNVALE LANE,0.3635778373149703,11
779 PASIR RIS ST 71,0.6657969210446498,6
720 WOODLANDS AVE 6,0.18139309046396945,15
412 C'WEALTH AVE WEST,0.2552361924974796,17
507 WEST COAST DR,0.18728786131691874,11
475A UPP SERANGOON CRES,0.4082739659048896,13
759 CHOA CHU KANG NTH 5,0.4161246953748697,10
682A WOODLANDS DR 62,0.2247047162494347,16
180A MARSILING RD,0.8411255043808566,8
211A COMPASSVALE LANE,0.31678062224518116,16
317A ANCHORVALE RD,0.3536349299612934,16
404 CHOA CHU KANG AVE 3,0.24724665284018252,8
345 YISHUN AVE 11,0.25658942683978986,15
437 FAJAR RD,0.19743918442530436,11
470C UPP SERANGOON CRES,0.34340158892844425,14
67 MARINE DR,0.43822060649786687,14
60 NEW UPP CHANGI RD,0.19930530254651774,17
336 TAMPINES ST 32,0.1888414481217509,16
275D COMPASSVALE LINK,0.058864636397070735,17
101 WOODLANDS ST 13,0.5511837694695654,8
265D COMPASSVALE BOW,0.06691259643789502,15
469B ADMIRALTY DR,0.2103327962394006,18
467 HOUGANG AVE 8,0.3319618230555377,15
183 TOA PAYOH CTRL,0.20002602282379953,21
804 CHAI CHEE RD,0.25839862017165965,19
258 SERANGOON CTRL DR,0.25272893576269123,11
30 BALAM RD,0.1295594816151086,19
175A YUNG KUANG RD,0.10010643335624218,14
153 SIMEI ST 1,0.5423664519315143,17
534 JURONG WEST ST 52,0.3877153219410293,11
4 MARINE TER,0.2684689576155205,10
140C CORPORATION DR,0.26348522168124283,12
502 BEDOK NTH ST 3,0.09943510854115815,21
272D PUNGGOL WALK,0.10084798524756229,18
384 TAMPINES ST 32,0.21023066243562644,15
556 PASIR RIS ST 51,0.5011974118635111,16
896A WOODLANDS DR 50,0.2598320795868415,14
308 SHUNFU RD,0.24354159418628857,10
410 BEDOK NTH AVE 2,0.21840009854969497,22
445 CHOA CHU KANG AVE 4,0.49617876346784207,8
449 BT PANJANG RING RD,0.16802858100340462,8
7 ST. GEORGE'S LANE,0.18348527536849787,30
132 GEYLANG EAST AVE 1,0.25177835396186793,26
302 SHUNFU RD,0.4362387919331151,10
653 WOODLANDS RING RD,0.3279330748490767,14
149 BEDOK RESERVOIR RD,0.3930049563941635,13
470 TAMPINES ST 44,0.1770945967340521,17
147 YISHUN ST 11,0.4076226378549893,15
41 TEBAN GDNS RD,0.21904294895030818,15
342 TAMPINES ST 33,0.3931613021460111,15
417 PASIR RIS DR 6,0.44388457348655486,10
232B SUMANG LANE,0.6215675699265205,13
612D PUNGGOL DR,0.11667854284686881,16
53 CHAI CHEE ST,0.6375697437554734,20
289A BT BATOK ST 25,0.4389315377145054,15
341 BT BATOK ST 34,0.360397765991333,15
815 JURONG WEST ST 81,0.43330101998402315,9
535 BEDOK NTH ST 3,0.22987475766185575,19
176 BT BATOK WEST AVE 8,0.20006687734682063,21
221 PASIR RIS ST 21,0.35572278356892495,10
219 PASIR RIS ST 21,0.3401470865139657,11
235 PASIR RIS ST 21,0.2867848496476212,9
8 MARINE TER,0.1596180786216136,10
1D CANTONMENT RD,0.18514254248088774,19
762 WOODLANDS AVE 6,0.2345512499590445,14
19 ST. GEORGE'S RD,0.47615352694760393,25
802B KEAT HONG CL,0.3371731490008755,12
797 WOODLANDS DR 72,0.4073853714945086,18
625A WOODLANDS DR 52,0.6141301980654872,13
234 TAMPINES ST 21,0.23508980185326328,18
611 JURONG WEST ST 65,0.4959137887534801,8
306 SERANGOON AVE 2,0.43433113008318786,11
443C FERNVALE RD,0.15603649173962023,10
494H TAMPINES ST 45,0.42563979258105067,17
815 JELLICOE RD,0.14374675322019115,29
6 BEDOK STH AVE 2,0.1979537960307387,19
714 BEDOK RESERVOIR RD,0.13397087531341098,18
781 YISHUN RING RD,0.05843919265855569,15
461 SEGAR RD,0.23575788204048856,8
523B TAMPINES CTRL 7,0.6612910310355766,14
293C BT BATOK ST 21,0.2907642581901401,16
545 CHOA CHU KANG ST 52,0.15984227253989386,8
199 PASIR RIS ST 12,0.2158697000463358,12
98 C'WEALTH CRES,0.6520529849511341,13
784 CHOA CHU KANG DR,0.266562584066716,11
102 WOODLANDS ST 13,0.6334871034292743,8
349 UBI AVE 1,0.47166561992749,20
4A BOON TIONG RD,0.3103402395785592,27
100 BEDOK NTH AVE 4,0.18145946227691606,21
787E WOODLANDS CRES,0.4025754268883566,17
106 ANG MO KIO AVE 4,0.33867741524505307,11
210 YISHUN ST 21,0.2710427404413048,15
287 CHOA CHU KANG AVE 2,0.1877148981625137,10
522 BEDOK NTH AVE 1,0.2531969861690921,18
101 TAMPINES ST 11,0.23418712147795814,19
511 SERANGOON NTH AVE 4,0.3278239847999604,15
528 JELAPANG RD,0.07491996680839755,11
19 TECK WHYE LANE,0.07282689819970822,14
207C COMPASSVALE LANE,0.3099583137132095,16
19 CHAI CHEE RD,0.36359790256223595,20
142 POTONG PASIR AVE 3,0.06346794184143952,15
265 BOON LAY DR,0.49340050293923154,12
289G BT BATOK ST 25,0.25122198934413476,16
118 LOR 1 TOA PAYOH,0.7783835284335541,14
801D KEAT HONG CL,0.28947407475605536,13
42 SIMS DR,0.5197315179665736,29
232 SIMEI ST 4,0.48912168963847913,17
120A EDGEDALE PLAINS,0.2435722114932246,18
522C TAMPINES CTRL 7,0.6256164848704547,15
286 BISHAN ST 24,0.12751732251011655,16
808D CHOA CHU KANG AVE 1,0.2967603779430276,14
513 JURONG WEST ST 52,0.4520869526086579,11
169B PUNGGOL FIELD,0.14883708322759093,11
263 BISHAN ST 22,0.22249930366955076,16
103A EDGEFIELD PLAINS,0.494384530229719,18
163 STIRLING RD,0.11977243163525829,13
285 CHOA CHU KANG AVE 3,0.06910352205677565,10
6 HOLLAND CL,0.349815437003207,14
202 CHOA CHU KANG AVE 1,0.3002549393091206,15
63 KALLANG BAHRU,0.23021772191223921,27
533 BEDOK NTH ST 3,0.19317401711012,19
618 HOUGANG AVE 8,0.48447699910540826,19
590A MONTREAL LINK,0.835119829772669,11
193 RIVERVALE DR,0.3052167839163022,20
662B JURONG WEST ST 64,0.3348761815265038,9
130 ANG MO KIO AVE 3,0.1723205027859558,12
637 BEDOK RESERVOIR RD,0.25910713750762054,14
871B TAMPINES ST 86,0.3016823806740795,9
830 JURONG WEST ST 81,0.4260586162620802,8
630 WOODLANDS RING RD,0.5960357447959679,13
550 CHOA CHU KANG ST 52,0.21889930854452821,8
691D WOODLANDS DR 73,0.319054512740954,17
153 ANG MO KIO AVE 5,0.3694235511965334,11
218 MARSILING CRES,1.5382010815889433,4
6 JLN BT HO SWEE,0.39372399631022087,26
38 UPP BOON KENG RD,0.5371288573847669,30
348A YISHUN AVE 11,0.32785873534801063,15
728 JURONG WEST AVE 5,0.4919730027661866,9
135 PASIR RIS ST 11,0.5097500798258945,15
367 WOODLANDS AVE 5,0.18545827607817963,11
258A PUNGGOL FIELD,0.20127261149724848,17
205A PUNGGOL FIELD,0.4285696203706907,18
460 SEGAR RD,0.2997698819426626,8
101C PUNGGOL FIELD,0.30721591031675016,16
450 PASIR RIS DR 6,0.24571051034657815,11
302 CLEMENTI AVE 4,0.3525739812897346,11
248 YISHUN AVE 9,0.37769234498973014,11
416 CLEMENTI AVE 1,0.30624896361507153,18
24 HOUGANG AVE 3,0.3498182373666076,15
62 DAKOTA CRES,0.473184561411464,25
505 SERANGOON NTH AVE 4,0.43735070347786975,17
271 PASIR RIS ST 21,0.10023183819794179,11
95 HAVELOCK RD,0.4713943292179631,30
738 PASIR RIS DR 10,0.06611361277731682,5
333A YISHUN ST 31,0.35468868732608694,12
135 SIMEI ST 1,0.5972414889186962,14
113 BEDOK NTH ST 2,0.23127402244844097,18
304B ANCHORVALE LINK,0.49926697711765045,17
204A COMPASSVALE DR,0.26074232289374366,18
325 CLEMENTI AVE 5,0.23866580011930819,13
122B SENGKANG EAST WAY,0.5393008422829852,14
490B TAMPINES ST 45,0.39649789729046364,17
508B YISHUN AVE 4,0.5651133999592869,12
458 PASIR RIS DR 4,0.28905529608984004,10
35 MARSILING DR,1.390821147901911,3
93 DAWSON RD,0.22967720047558957,17
351 JURONG EAST ST 31,0.08976054263654798,14
684A CHOA CHU KANG CRES,0.7788573990507099,6
354 WOODLANDS AVE 1,0.3619408443280129,10
659C PUNGGOL EAST,0.39381576010125413,10
233 YISHUN ST 21,0.14287133618246114,12
848 JURONG WEST ST 81,0.41238874753531946,8
601 SENJA RD,0.23143275319806134,12
711 PASIR RIS ST 72,0.30321541418879383,5
20 JOO SENG RD,0.2877581133647886,12
484 CHOA CHU KANG AVE 5,0.26165458987703194,10
197D BOON LAY DR,0.34149002285996966,12
113 SIMEI ST 1,0.35028608905706565,20
232 SERANGOON AVE 3,0.2548240767847751,10
148 WOODLANDS ST 13,0.34685023173396473,6
183 EDGEFIELD PLAINS,0.20527445735117866,15
805C KEAT HONG CL,0.5244960944584791,11
20 BALAM RD,0.20019520556460502,19
522 ANG MO KIO AVE 5,0.23201694204189072,13
412 ANG MO KIO AVE 10,0.30872182466105014,15
871 WOODLANDS ST 81,0.22021542765389607,14
782C WOODLANDS CRES,0.2771495154020584,18
523 HOUGANG AVE 6,0.3692026424813571,17
266C COMPASSVALE BOW,0.0879874632423796,15
232 COMPASSVALE WALK,0.44429758072031444,19
147 MEI LING ST,0.4271732945995649,12
498F TAMPINES ST 45,0.6411018941802147,17
65 JLN MA'MOR,0.3864538124575526,20
834 JURONG WEST ST 81,0.30970029033980084,8
646 PASIR RIS DR 10,0.27694428650816894,6
309A ANG MO KIO ST 31,0.26820855904533486,18
455 CLEMENTI AVE 3,0.12814835417994283,14
296 PUNGGOL CTRL,0.2548906902117527,16
612 CLEMENTI WEST ST 1,0.20311422276103402,11
43 CIRCUIT RD,0.23038754325728006,25
4B BOON TIONG RD,0.34201357646325464,27
264 BT BATOK EAST AVE 4,0.33011080760512546,16
670 JLN DAMAI,0.5413756858576183,12
733 TAMPINES ST 71,0.27587580777806264,10
260 TAMPINES ST 21,0.35150284002910986,18
2 BEDOK STH AVE 1,0.19051303666368088,19
408 SIN MING AVE,0.5106058276455704,11
755 WOODLANDS AVE 4,0.3768376816010328,14
1 ST. GEORGE'S RD,0.31857613770510157,27
844 TAMPINES ST 82,0.36593127130479414,11
200B SENGKANG EAST RD,0.0980252138222477,18
345 CHOA CHU KANG LOOP,0.24075043496230428,12
137 LOR AH SOO,0.6830634853067925,13
649B JURONG WEST ST 61,0.42133954579870914,9
638 BEDOK RESERVOIR RD,0.3286042023578529,13
531 PASIR RIS DR 1,0.12631038858909027,12
163C RIVERVALE CRES,0.5106153696653626,16
539 WOODLANDS DR 16,0.22922957624455384,9
388 TAMPINES ST 32,0.21846008160126013,16
462 HOUGANG AVE 10,0.07226731749963733,16
313 UBI AVE 1,0.23687344726982848,15
315 UBI AVE 1,0.15458870407487593,16
343 WOODLANDS AVE 1,0.27691937214744894,8
663D JURONG WEST ST 65,0.3391696342660506,8
523 WOODLANDS DR 14,0.3093455603996365,13
981A BUANGKOK CRES,0.16097596230330558,19
9 BEDOK STH AVE 2,0.38680912292513125,19
158 PASIR RIS ST 13,0.3203073877379016,11
305B ANCHORVALE LINK,0.5897332188053253,17
889A TAMPINES ST 81,0.30070893157735923,15
57 GEYLANG BAHRU,0.3135246347701072,25
332 CLEMENTI AVE 2,0.3017900495067234,14
971 HOUGANG ST 91,0.29148402566316184,17
747 JURONG WEST ST 73,0.6571395131134301,9
298B COMPASSVALE ST,0.44351187026545746,19
131 ANG MO KIO AVE 3,0.20143622219194074,12
285 TAMPINES ST 22,0.3004663733982942,13
250 JURONG EAST ST 24,0.5897861064569825,19
753 CHOA CHU KANG NTH 5,0.42880673282425813,11
48A DORSET RD,0.20253756984214308,26
324 ANG MO KIO AVE 3,0.2280850665971342,12
570 HOUGANG ST 51,0.15523464443955923,19
404 SERANGOON AVE 1,0.4062681670427054,13
261A PUNGGOL WAY,0.0615641368922243,16
453C FERNVALE RD,0.27014298602245557,7
8 KIM TIAN PL,0.18778305674265097,21
191 BT BATOK WEST AVE 6,0.2761695531954324,19
161 PASIR RIS ST 13,0.4102703870828877,12
271A PUNGGOL WALK,0.19095230778087402,17
32 MARINE CRES,0.47942528257586914,12
846 YISHUN RING RD,0.08665706460114948,13
32 MARSILING DR,1.1953570411802434,5
194 PASIR RIS ST 12,0.3509303141717032,12
680C JURONG WEST CTRL 1,0.4591371878181663,10
450C SENGKANG WEST WAY,0.20930563596507454,7
747B BEDOK RESERVOIR CRES,0.08575506544381294,19
230J TAMPINES ST 21,0.4186858639621664,18
766 PASIR RIS ST 71,0.41579000917181846,5
484 PASIR RIS DR 4,0.22170569330264786,9
638C PUNGGOL DR,0.07751080675055334,10
349 JURONG EAST AVE 1,0.11863331545184509,14
611 BEDOK RESERVOIR RD,0.16126452985360712,18
336A ANCHORVALE CRES,0.07726415833718837,17
308B ANG MO KIO AVE 1,0.3278869162586614,17
55 JLN BAHAGIA,0.3870698213013221,21
292 YISHUN ST 22,0.09803997865262389,12
774 BEDOK RESERVOIR VIEW,0.4392405790317001,23
176 BISHAN ST 13,0.47680527430374614,14
510 BT BATOK ST 52,0.6106732814286253,16
411 SERANGOON CTRL,0.3148125909680467,14
313B SUMANG LINK,0.20734653856735438,14
485 SEGAR RD,0.19938386077820436,8
780 YISHUN RING RD,0.0,15
252 HOUGANG AVE 3,0.3152738133394822,12
306 WOODLANDS ST 31,0.21425090370658714,6
791 CHOA CHU KANG NTH 6,0.42391215525880355,11
109 WOODLANDS ST 13,0.7030819860850078,8
131 POTONG PASIR AVE 1,0.28490937367004415,16
63 JLN MA'MOR,0.39268104356486266,21
157 LOR 1 TOA PAYOH,0.201311778678247,21
107 BT BATOK WEST AVE 6,0.3192511153865652,20
214 TAMPINES ST 23,0.14690476181657272,17
241 BT PANJANG RING RD,0.13984111550908335,9
217D SUMANG WALK,0.37907263827054705,18
782A WOODLANDS CRES,0.20305261819598017,17
24 BENDEMEER RD,0.4657147043410782,27
348 ANG MO KIO AVE 3,0.1756028256193224,16
684A WOODLANDS DR 73,0.2219971605846543,18
158 YUNG LOH RD,0.3941286734471223,11
1 MARSILING DR,0.9197757896381602,6
109 BISHAN ST 12,0.18776901915491248,13
123 BT BATOK CTRL,0.21451562686619258,18
927 TAMPINES ST 91,0.5479148262620538,19
608 ANG MO KIO AVE 5,0.5681564093931148,8
550 HOUGANG ST 51,0.32726644184630077,16
257A COMPASSVALE RD,0.32562117211636193,19
366 CLEMENTI AVE 2,0.19374285304999683,18
334 TAMPINES ST 32,0.23190791328869675,16
2D GEYLANG SERAI,0.1196588484309587,24
141 RIVERVALE ST,0.27574095039397123,18
867A TAMPINES ST 83,0.08281375382661711,10
606 ANG MO KIO AVE 5,0.6406504442242223,7
619 HOUGANG AVE 8,0.4662691037715288,18
137 TECK WHYE LANE,0.07064441534097232,15
301 UBI AVE 1,0.1463855266990687,17
615 ELIAS RD,0.24446130900478982,6
851 TAMPINES ST 83,0.27621048312855795,10
147 GANGSA RD,0.5228811355879716,14
1 TECK WHYE AVE,0.19521178727223057,15
841 JURONG WEST ST 81,0.3181532491083479,8
825 TAMPINES ST 81,0.15753187516361183,14
196B PUNGGOL FIELD,0.3436744033981567,16
101 GANGSA RD,0.4058331792690392,12
448 BT PANJANG RING RD,0.11704766032157828,8
205 BOON LAY DR,0.40069057877121167,11
234 SERANGOON AVE 3,0.18460922113926959,10
133 RIVERVALE ST,0.38916020652526845,16
274C JURONG WEST ST 25,0.45894033276783053,8
914 JURONG WEST ST 91,0.39586015148776293,9
526 HOUGANG AVE 6,0.41717069947271956,16
472 SEMBAWANG DR,0.16000446906777055,13
640 WOODLANDS RING RD,0.24333421163930236,15
31 BEDOK STH AVE 2,0.4030553689402536,20
513 CHOA CHU KANG ST 51,0.2647798553713177,9
452 YISHUN RING RD,0.300636119723279,15
494J TAMPINES ST 45,0.43375412806343205,17
879A TAMPINES AVE 8,0.6487131894114762,10
128 LOR AH SOO,0.5154887318219096,12
678B PUNGGOL DR,0.12881692908549658,16
143 MARSILING RD,0.544247290388433,7
138B LOR 1A TOA PAYOH,0.408569806565976,18
306A ANCHORVALE LINK,0.6203136644414089,18
769 CHOA CHU KANG ST 54,0.5482576693245312,14
497F TAMPINES ST 45,0.6164755247142722,17
226 SERANGOON AVE 4,0.3486518379323499,12
311 BT BATOK ST 32,0.238951437206106,13
654B JURONG WEST ST 61,0.448232974245153,9
748 PASIR RIS ST 71,0.21047010467496036,5
10B LOR 7 TOA PAYOH,0.36883297578865504,17
945 TAMPINES AVE 4,0.3862604559172982,13
132 BISHAN ST 12,0.34533458379609616,12
102 JLN DUSUN,0.2802263637050839,18
881 WOODLANDS ST 82,0.21590004042526598,14
907 JURONG WEST ST 91,0.4598027356066276,7
234B SUMANG LANE,0.5984023465350509,15
586 PASIR RIS ST 53,0.38725294265537075,9
768 YISHUN AVE 3,0.1374529138250265,15
193 PASIR RIS ST 12,0.3361589419568473,12
23B QUEEN'S CL,0.49075229217681443,15
476 SEMBAWANG DR,0.10856094779947455,13
603A PUNGGOL RD,0.12151178678066366,14
660 CHOA CHU KANG CRES,0.5878641503613765,7
377 CLEMENTI AVE 5,0.1235467999748061,14
26 GHIM MOH LINK,0.06293231452184524,16
324 CLEMENTI AVE 5,0.14963742005004319,13
517 BEDOK NTH AVE 2,0.2352102033654046,18
428 CHOA CHU KANG AVE 4,0.18291106209084199,9
498D TAMPINES ST 45,0.6610215502301567,16
671A CHOA CHU KANG CRES,0.5897452333171412,7
110 YISHUN RING RD,0.8218807154576492,13
980 JURONG WEST ST 93,0.4026754594994007,8
421 WOODLANDS ST 41,0.4305232318165028,7
873 TAMPINES ST 84,0.2953780921247733,10
82A LOR 4 TOA PAYOH,0.3499234650602165,19
656D JURONG WEST ST 61,0.38506033471070117,8
5 TG PAGAR PLAZA,0.0,18
403 ADMIRALTY LINK,0.22329623500982734,13
120 ANG MO KIO AVE 3,0.1324130719724216,12
758 YISHUN ST 72,0.13202079077343515,15
523 SERANGOON NTH AVE 4,0.17854624853091233,14
227 TAMPINES ST 23,0.26135607727573607,16
222 ANG MO KIO AVE 1,0.2821446039313874,13
172 WOODLANDS ST 13,0.41132731548240214,8
573 ANG MO KIO AVE 3,0.24702444563710851,14
674A JURONG WEST ST 65,0.49351212242389647,9
902 JURONG WEST ST 91,0.63013392155373,7
677 CHOA CHU KANG CRES,0.5133147135213355,7
316C ANCHORVALE LINK,0.4193044078414716,15
470A UPP SERANGOON CRES,0.26784012105968974,13
92 PIPIT RD,0.17502575123097286,27
202 ANG MO KIO AVE 3,0.22733838256174804,12
168 WOODLANDS ST 11,0.26667455421156755,8
278 BISHAN ST 24,0.03159086758233152,15
18 BEDOK STH RD,0.0,20
674A CHOA CHU KANG CRES,0.5163656054934944,7
440A BT BATOK WEST AVE 8,0.8560262540373388,12
390 BT BATOK WEST AVE 5,0.10769179048376669,13
525C PASIR RIS ST 51,0.06048987406125963,16
501 WOODLANDS DR 14,0.2687453304949588,13
301 ANG MO KIO AVE 3,0.3667668022052552,13
875 YISHUN ST 81,0.19362141465717272,12
92B TELOK BLANGAH ST 31,0.3349159408223365,12
313C SUMANG LINK,0.13301395030286003,13
6 HOUGANG AVE 3,0.0,12
401 SERANGOON AVE 1,0.5080129143030975,13
40 CIRCUIT RD,0.14079672468111198,25
335 WOODLANDS ST 32,0.09467398303158311,8
753 YISHUN ST 72,0.2324824496579311,15
283 CHOA CHU KANG AVE 3,0.1814957939995797,12
39 TELOK BLANGAH RISE,0.7559685251578854,13
871A TAMPINES ST 84,0.2975029422978433,10
889 TAMPINES ST 81,0.35543077222106884,13
115 YISHUN RING RD,0.8701398496744625,13
796 WOODLANDS DR 72,0.3660159599978097,18
361 YISHUN RING RD,0.4071278416881834,15
60 TEBAN GDNS RD,0.05301548466768965,15
210 BISHAN ST 23,0.5822749093882812,16
809A CHOA CHU KANG AVE 1,0.2483566502716007,13
632 WOODLANDS RING RD,0.4661544802964222,13
295 CHOA CHU KANG AVE 2,0.21931546791520248,10
541 JURONG WEST AVE 1,0.13674952536248372,10
102 C'WEALTH CRES,0.6186853807750673,13
481 TAMPINES ST 44,0.14510737421398448,17
614 BEDOK RESERVOIR RD,0.21437435177396663,18
528 BT BATOK ST 51,0.2494630432564203,13
15 TECK WHYE LANE,0.11856671436032432,17
517 WOODLANDS DR 14,0.33488845130918415,14
239 BT BATOK EAST AVE 5,0.35430192958498574,17
513 WOODLANDS DR 14,0.32795579496288363,12
279 YISHUN ST 22,0.25092279730789147,12
260 BT BATOK EAST AVE 4,0.4176793967408318,16
21 TEBAN GDNS RD,0.16929938808786252,15
327 ANG MO KIO AVE 3,0.27916946204971943,13
120 HOUGANG AVE 1,0.366867458326049,12
587 ANG MO KIO AVE 3,0.3198684701666888,13
