flat,school,school_dist,num_school_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
159 WOODLANDS ST 13,Marsiling Primary School,0.1065430865280878,11,MARSILING MRT STATION,0.1401490663342964,5,0.1308129414903209,6,16.81263184134812
276A JURONG WEST ST 25,Corporation Primary School,0.5017286756566545,10,BOON LAY MRT STATION,1.637200866709433,2,0.4894066098981445,8,16.851082416690364
111 LOR 1 TOA PAYOH,Kheng Cheng School,0.4773977490795614,13,BRADDELL MRT STATION,0.1859813500613208,7,0.8519913546706575,14,4.636309426172192
123A RIVERVALE DR,North Spring Primary School,0.1176727329590971,22,KANGKAR LRT STATION,0.2427515896344355,16,0.1177248972820108,16,11.536569960518772
260 BISHAN ST 22,Catholic High School (Primary),0.6168980393765088,13,BISHAN MRT STATION,1.1706201701892087,4,0.3087037396063917,16,6.675716163853684
204B COMPASSVALE DR,North Vista Primary School,0.5058030047589333,22,RENJONG LRT STATION,0.4392699276656934,17,0.190895666658954,17,11.146747969555618
321 YISHUN CTRL,Huamin Primary School,0.3662370042796274,14,YISHUN MRT STATION,0.7287023705825897,2,0.1633565740807026,15,14.333466141524502
291 TAMPINES ST 22,Angsana Primary School,0.4091301341739127,22,TAMPINES EAST MRT STATION,0.6851973889221914,8,0.4473412587916769,14,13.454745717345874
109D EDGEDALE PLAINS,Mee Toh School,0.105172529173128,19,MERIDIAN LRT STATION,0.1530176882862907,21,0.1101671575312076,16,12.777384539357653
320 TAMPINES ST 33,East Spring Primary School,0.5594324336143751,20,TAMPINES EAST MRT STATION,0.6655052551203489,7,0.4998507725190039,16,13.67522859488898
37 TANGLIN HALT RD,New Town Primary School,0.3107748427260486,4,COMMONWEALTH MRT STATION,0.5170422620578151,7,0.4716799281240429,17,5.263232625667995
887A WOODLANDS DR 50,Woodlands Primary School,0.2431772178284857,19,WOODLANDS MRT STATION,0.6732699293736705,5,0.158810301268381,14,16.28403681685897
155 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.3642780812588621,17,BISHAN MRT STATION,0.9385942113945352,8,0.6417444922015918,15,5.321008539562033
189C RIVERVALE DR,Rivervale Primary School,0.2554079944604267,28,COMPASSVALE LRT STATION,0.3406692068171594,25,0.3719177210807387,20,12.438991349604064
272 PASIR RIS ST 21,White Sands Primary School,0.4347615974629162,11,TAMPINES EAST MRT STATION,1.4645844549322842,2,0.1773616744845504,11,15.129242300107435
122 SIMEI ST 1,Angsana Primary School,0.3360092384850192,23,SIMEI MRT STATION,0.2781439930835045,8,0.2344527871695492,18,12.982142397132865
101 JLN RAJAH,Pei Chun Public School,1.0176595047597872,16,TOA PAYOH MRT STATION,0.5592498903526653,6,0.3114597404323864,19,3.3180538243269964
573B WOODLANDS DR 16,Woodlands Ring Primary School,0.4561580929141137,17,WOODLANDS SOUTH MRT STATION,0.5880702313350015,4,0.4434643107899929,11,15.47563891374867
434 HOUGANG AVE 8,Punggol Primary School,0.1648832854844182,16,HOUGANG MRT STATION,0.5953241643221615,9,0.4411135467992912,15,10.098525728090406
176A EDGEFIELD PLAINS,Edgefield Primary School,0.1253812942087475,23,MERIDIAN LRT STATION,0.2465122871888667,23,0.2843498828182294,15,13.055696707803587
501 JURONG WEST ST 51,Rulang Primary School,0.4080144370302052,8,LAKESIDE MRT STATION,0.711336034629755,3,0.1359380834624974,10,15.143939455523723
803 WOODLANDS ST 81,Qihua Primary School,0.2322381909886534,20,WOODLANDS MRT STATION,0.3899610687811091,6,0.5070741155363379,15,16.88685353905896
103 WOODLANDS ST 13,Si Ling Primary School,0.7305995500377424,14,WOODLANDS MRT STATION,0.6152842116121564,5,0.669879690859526,8,16.78554222248673
894A TAMPINES ST 81,St. Hilda's Primary School,0.5864684169356804,14,TAMPINES WEST MRT STATION,0.7734433884613631,4,0.2481400933247998,16,11.043487416815342
510 SERANGOON NTH AVE 4,Rosyth School,0.2683423457320926,10,KOVAN MRT STATION,1.5460443628958889,2,0.3180077962625067,17,8.58212935508655
237 COMPASSVALE WALK,Seng Kang Primary School,0.144676844697162,26,SENGKANG LRT STATION,0.3947028527010535,18,0.6117361540468583,18,11.634986119802948
68 TELOK BLANGAH HTS,Blangah Rise Primary School,0.1988414975041063,5,TELOK BLANGAH MRT STATION,0.489058290190685,5,0.2417241472361249,14,4.73605245107889
764 WOODLANDS CIRCLE,Evergreen Primary School,0.2765516128434576,17,ADMIRALTY MRT STATION,0.6951314382617494,4,0.1536220738403103,15,17.01532328252695
234 COMPASSVALE WALK,Seng Kang Primary School,0.139983854525683,27,COMPASSVALE LRT STATION,0.423954456789287,22,0.5000740998399584,18,11.809653709735535
46 CIRCUIT RD,Canossa Catholic Primary School,0.4284558923538854,11,MATTAR MRT STATION,0.3230700142850909,12,0.276685911801154,25,5.421397836118394
930 HOUGANG ST 91,Hougang Primary School,0.2164756467040907,15,HOUGANG MRT STATION,1.3178409907016384,7,0.2033483532044166,19,9.32705008937608
616 CHOA CHU KANG ST 62,Unity Primary School,0.4304908587814455,5,YEW TEE MRT STATION,0.3785692825867855,3,0.3481659622620212,7,15.755656345583736
657 YISHUN AVE 4,Northland Primary School,0.22503434266337,14,KHATIB MRT STATION,0.8893001974006222,2,0.6325635351403551,15,13.609321627384327
180C RIVERVALE CRES,Mee Toh School,0.5793044776451758,19,RUMBIA LRT STATION,0.4670022051844614,18,0.6452664878731551,15,12.278774119126744
197 PASIR RIS ST 12,White Sands Primary School,0.0858987289773254,13,TAMPINES EAST MRT STATION,1.3196912231592632,2,0.3694439036183179,11,14.836888107637245
613 YISHUN ST 61,Naval Base Primary School,0.5705008221544909,12,KHATIB MRT STATION,0.3921167477129951,2,0.3435349906516547,15,13.399182255064089
161 SIMEI RD,East Spring Primary School,0.8291129890850769,13,UPPER CHANGI MRT STATION,0.4255683885680393,6,0.8421663170300393,14,13.756860875278408
667 JLN DAMAI,Telok Kurau Primary School,0.3774308514756365,7,KAKI BUKIT MRT STATION,0.1429380291864551,5,0.4417107747895056,12,8.034776801692418
430A YISHUN AVE 11,North View Primary School,0.6766592952198828,7,YISHUN MRT STATION,1.7508803904952428,2,0.408351868025368,13,13.50653419131353
128 PASIR RIS ST 11,White Sands Primary School,0.5859775322812286,20,PASIR RIS MRT STATION,1.0431407594921869,4,0.4675904440512401,14,14.326952814501448
19 JOO SENG RD,Cedar Primary School,0.6070283013616016,10,TAI SENG MRT STATION,0.8043775130313531,9,0.2483368048435315,12,5.573380153168796
263 TAMPINES ST 21,Yumin Primary School,0.229770000978557,25,TAMPINES EAST MRT STATION,0.4997401192903478,6,0.2096382151542157,17,13.207739289872212
311 HOUGANG AVE 5,Holy Innocents' Primary School,0.1628208355907604,11,HOUGANG MRT STATION,0.6809196260600252,3,0.0681703840274283,14,9.180032248030706
291 CHOA CHU KANG AVE 3,Chua Chu Kang Primary School,0.2496257996996228,9,SOUTH VIEW LRT STATION,0.6392841894231612,5,0.124453945701711,9,14.659374743911835
853 TAMPINES ST 83,St. Hilda's Primary School,0.4809608432016707,20,TAMPINES MRT STATION,0.9083089318496858,4,0.2449886398110354,11,11.638055293003971
626 YISHUN ST 61,Naval Base Primary School,0.3634036677988329,12,KHATIB MRT STATION,0.30839318308801,2,0.0739557623385185,13,13.111388017108975
1 TELOK BLANGAH CRES,Gan Eng Seng Primary School,0.7274197117162035,8,REDHILL MRT STATION,1.1238888734483452,6,0.2440457543120119,20,3.7561346479113014
664B JURONG WEST ST 64,Frontier Primary School,0.4737638469990218,15,BOON LAY MRT STATION,0.2811120028447745,2,0.223353276976041,9,16.350102555996287
138C YUAN CHING RD,Lakeside Primary School,1.2527671127857278,4,LAKESIDE MRT STATION,1.7772777248476688,2,0.3762187095089237,12,13.898957724970753
